passage_id,book,model_key,model_name,s_f1,s_f2,s_f3,s_f4,i_f1,i_f2,i_f3,i_f4,delta_f1,delta_f2,delta_f3,delta_f4,efs,weight_mode
we_042,we,gemma,gemma3:4b,0.48,1.0,0.31222,0.571429,0.4759,1.0,0.4803,0.584795,0.0041,0.0,-0.16808,-0.013366,-0.4910487261785747,learned
we_043,we,gemma,gemma3:4b,0.45995,1.0,0.13,0.571429,0.38885,1.0,0.51812,1.129944,0.0711,0.0,-0.38812,-0.558515,-1.2558782338522032,learned
we_044,we,gemma,gemma3:4b,0.31265,1.0,0.106611,0.52356,0.0386,1.0,0.29774,1.111111,0.27405,0.0,-0.191129,-0.587551,-0.6702206986451005,learned
we_045,we,gemma,gemma3:4b,0.47465,1.0,0.530783,5.063291,0.44,1.0,0.40444,1.036269,0.03465,0.0,0.126343,4.027022,1.3489868221249153,learned
we_046,we,gemma,gemma3:4b,0.49105,1.0,0.380878,2.116402,0.2997,1.0,0.38116,1.129944,0.19135,0.0,-0.000282,0.986458,0.25822149820090007,learned
we_047,we,gemma,gemma3:4b,0.3609,1.0,0.500383,0.0,0.4063,1.0,0.522425,1.875,-0.0454,0.0,-0.022042,-1.875,-0.524208945253621,learned
we_048,we,gemma,gemma3:4b,0.12165,1.0,0.403045,2.185792,0.4037,1.0,0.43028,0.990099,-0.28205,0.0,-0.027235,1.195693,0.18290665304376502,learned
we_049,we,gemma,gemma3:4b,0.25635,1.0,0.276486,0.546448,0.3243,1.0,0.28932,1.630435,-0.06795,0.0,-0.012834,-1.083987,-0.3075398286886417,learned
1984_000,1984,phi,phi4-mini,0.16565,1.0,0.2849,0.621118,0.48595,1.0,0.59728,1.923077,-0.3203,0.0,-0.31238,-1.301959,-1.2560987152482348,learned
1984_001,1984,phi,phi4-mini,0.25465,1.0,0.250308,2.941176,0.43125,1.0,0.6346,6.451613,-0.1766,0.0,-0.384292,-3.510437,-1.987072612224904,learned
1984_002,1984,phi,phi4-mini,0.1423,1.0,0.224067,0.595238,0.4623,1.0,0.57615,3.546099,-0.32,0.0,-0.352083,-2.950861,-1.7720480356342723,learned
1984_003,1984,phi,phi4-mini,0.4488,1.0,0.40975,1.785714,0.4909,1.0,0.646767,1.086957,-0.0421,0.0,-0.237017,0.698757,-0.5229246582537866,learned
1984_004,1984,phi,phi4-mini,0.43145,1.0,0.299367,2.906977,0.49065,1.0,0.465662,2.5,-0.0592,0.0,-0.166295,0.406977,-0.39012787178353153,learned
1984_005,1984,phi,phi4-mini,0.15205,1.0,0.27796,0.628931,0.46295,1.0,0.439786,2.45098,-0.3109,0.0,-0.161826,-1.822049,-0.944213057817979,learned
1984_006,1984,phi,phi4-mini,0.40125,1.0,0.3417,0.662252,0.48895,1.0,0.697267,1.73913,-0.0877,0.0,-0.355567,-1.076878,-1.3033328845736067,learned
1984_007,1984,phi,phi4-mini,0.4789,1.0,0.40302,1.219512,0.4647,1.0,0.6277,1.612903,0.0142,0.0,-0.22468,-0.393391,-0.746771140729476,learned
1984_008,1984,phi,phi4-mini,0.237,1.0,0.097408,2.777778,0.4604,1.0,0.33576,2.373887,-0.2234,0.0,-0.238352,0.403891,-0.6167814288774318,learned
1984_009,1984,phi,phi4-mini,0.4648,1.0,0.368046,0.60241,0.49245,1.0,0.72275,0.662252,-0.02765,0.0,-0.354704,-0.059842,-1.0476315266797644,learned
1984_010,1984,phi,phi4-mini,0.3208,1.0,0.33515,1.30719,0.27415,1.0,0.595783,3.535354,0.04665,0.0,-0.260633,-2.228164,-1.2937408210660273,learned
1984_011,1984,phi,phi4-mini,0.4201,1.0,0.293611,0.598802,0.4909,1.0,0.69245,2.453988,-0.0708,0.0,-0.398839,-1.855186,-1.6164305777975334,learned
1984_012,1984,phi,phi4-mini,0.2851,1.0,0.381643,1.388889,0.3807,1.0,0.6712,1.25,-0.0956,0.0,-0.289557,0.138889,-0.8169836990237831,learned
1984_013,1984,phi,phi4-mini,0.43825,1.0,0.20112,1.067616,0.1909,1.0,0.616575,3.007519,0.24735,0.0,-0.415455,-1.939903,-1.6531106779659979,learned
1984_014,1984,phi,phi4-mini,0.4732,1.0,0.425756,1.685393,0.45805,1.0,0.350557,1.538462,0.01515,0.0,0.075199,0.146931,0.2556613035353456,learned
1984_015,1984,phi,phi4-mini,0.49345,1.0,0.429029,0.632911,0.49695,1.0,0.590911,1.818182,-0.0035,0.0,-0.161882,-1.185271,-0.7585675750774777,learned
1984_016,1984,phi,phi4-mini,0.3527,1.0,0.631667,0.746269,0.49645,1.0,0.6048,2.180685,-0.14375,0.0,0.026867,-1.434416,-0.2850345317108909,learned
1984_017,1984,phi,phi4-mini,0.4088,1.0,0.553457,1.212121,0.4887,1.0,0.6454,1.612903,-0.0799,0.0,-0.091943,-0.400782,-0.37252551099240505,learned
1984_018,1984,phi,phi4-mini,0.41205,1.0,0.369417,1.459854,0.45845,1.0,0.354,3.030303,-0.0464,0.0,0.015417,-1.570449,-0.34150348122246355,learned
1984_019,1984,phi,phi4-mini,0.4883,1.0,0.63075,1.25,0.4843,1.0,0.51128,2.409639,0.004,0.0,0.11947,-1.159639,0.06565133680141255,learned
1984_020,1984,phi,phi4-mini,0.34795,1.0,0.372029,0.632911,0.1858,1.0,0.421471,1.941748,0.16215,0.0,-0.049442,-1.308837,-0.4452427837359736,learned
1984_021,1984,phi,phi4-mini,0.4531,1.0,0.225125,1.169591,0.2059,1.0,0.148,1.111111,0.2472,0.0,0.077125,0.05848,0.2632264528962948,learned
1984_022,1984,phi,phi4-mini,0.2761,1.0,0.280629,0.694444,0.47585,1.0,0.523525,2.255639,-0.19975,0.0,-0.242896,-1.561195,-1.1050722646289557,learned
1984_023,1984,phi,phi4-mini,0.4359,1.0,0.37002,0.0,0.4944,1.0,0.81214,3.954802,-0.0585,0.0,-0.44212,-3.954802,-2.2510754753484084,learned
1984_024,1984,phi,phi4-mini,0.0147,1.0,0.363529,0.0,0.4721,1.0,0.620667,2.164502,-0.4574,0.0,-0.257138,-2.164502,-1.3190854126980582,learned
1984_025,1984,phi,phi4-mini,0.377,1.0,0.1961,2.312139,0.4672,1.0,0.55944,2.933333,-0.0902,0.0,-0.36334,-0.621194,-1.2154399383944887,learned
1984_026,1984,phi,phi4-mini,0.2294,1.0,0.17078,2.5,0.4736,1.0,0.49742,2.346041,-0.2442,0.0,-0.32664,0.153959,-0.9360606671992713,learned
1984_027,1984,phi,phi4-mini,0.4221,1.0,0.3628,0.0,0.49895,1.0,0.626711,1.592357,-0.07685,0.0,-0.263911,-1.592357,-1.161258993585618,learned
1984_028,1984,phi,phi4-mini,0.2427,1.0,0.514233,1.360544,0.4956,1.0,0.415421,2.595628,-0.2529,0.0,0.098812,-1.235084,-0.038660568907274484,learned
1984_029,1984,phi,phi4-mini,0.29735,1.0,0.3478,0.666667,0.47255,1.0,0.5379,3.272727,-0.1752,0.0,-0.1901,-2.60606,-1.2031203337893088,learned
1984_030,1984,phi,phi4-mini,0.4638,1.0,0.3258,1.242236,0.48285,1.0,0.460257,1.666667,-0.01905,0.0,-0.134457,-0.424431,-0.4956079926156934,learned
1984_031,1984,phi,phi4-mini,0.48315,1.0,0.273244,1.273885,0.2264,1.0,0.2893,1.442308,0.25675,0.0,-0.016056,-0.168423,-0.06160089984579483,learned
1984_032,1984,phi,phi4-mini,0.42865,1.0,0.313367,0.574713,0.476,1.0,0.4803,3.097345,-0.04735,0.0,-0.166933,-2.522632,-1.102629319578074,learned
1984_033,1984,phi,phi4-mini,0.0497,1.0,0.322337,1.724138,0.4202,1.0,0.434486,0.896861,-0.3705,0.0,-0.112149,0.827277,-0.16220209038140557,learned
1984_034,1984,phi,phi4-mini,0.46085,1.0,0.288325,3.184713,0.4623,1.0,0.452225,2.645503,-0.00145,0.0,-0.1639,0.53921,-0.3452015959565916,learned
1984_035,1984,phi,phi4-mini,0.4637,1.0,0.7326,0.0,0.48055,1.0,0.531529,1.408451,-0.01685,0.0,0.201071,-1.408451,0.2401092840168117,learned
1984_036,1984,phi,phi4-mini,0.07655,1.0,0.201283,1.273885,0.07655,1.0,0.42856,3.550296,0.0,0.0,-0.227277,-2.276411,-1.2132929877592482,learned
1984_037,1984,phi,phi4-mini,0.30515,1.0,0.427157,3.75,0.46875,1.0,0.453317,1.298701,-0.1636,0.0,-0.02616,2.451299,0.5030972613155231,learned
1984_038,1984,phi,phi4-mini,0.1628,1.0,0.465817,1.818182,0.4037,1.0,0.50865,2.083333,-0.2409,0.0,-0.042833,-0.265151,-0.21320041491960204,learned
1984_039,1984,phi,phi4-mini,0.2418,1.0,0.19589,1.438849,0.48525,1.0,0.722817,1.568627,-0.24345,0.0,-0.526927,-0.129778,-1.5866942341979298,learned
1984_040,1984,phi,phi4-mini,0.2495,1.0,0.492283,2.906977,0.42145,1.0,0.6689,3.351955,-0.17195,0.0,-0.176617,-0.444978,-0.6385210488856106,learned
1984_041,1984,phi,phi4-mini,0.288,1.0,0.36742,2.531646,0.49025,1.0,0.5405,1.449275,-0.20225,0.0,-0.17308,1.082371,-0.26019043608893855,learned
1984_042,1984,phi,phi4-mini,0.2294,1.0,0.299229,0.657895,0.4562,1.0,0.470775,2.352941,-0.2268,0.0,-0.171546,-1.695046,-0.9330832787120465,learned
1984_043,1984,phi,phi4-mini,0.46585,1.0,0.268864,1.169591,0.4449,1.0,0.78265,3.361345,0.02095,0.0,-0.513786,-2.191754,-2.0228162223261172,learned
1984_044,1984,phi,phi4-mini,0.47525,1.0,0.26716,0.609756,0.4471,1.0,0.5657,2.5,0.02815,0.0,-0.29854,-1.890244,-1.323609438431554,learned
1984_045,1984,phi,phi4-mini,0.2954,1.0,0.21908,1.587302,0.27115,1.0,0.4776,4.918033,0.02425,0.0,-0.25852,-3.330731,-1.5577736771808703,learned
1984_046,1984,phi,phi4-mini,0.409,1.0,0.155987,2.197802,0.4789,1.0,0.74795,1.25,-0.0699,0.0,-0.591963,0.947802,-1.4962198570590894,learned
1984_047,1984,phi,phi4-mini,0.45905,1.0,0.359314,3.184713,0.4305,1.0,0.664425,2.259887,0.02855,0.0,-0.305111,0.924826,-0.6586401625947366,learned
1984_048,1984,phi,phi4-mini,0.19945,1.0,0.072536,1.176471,0.473,1.0,0.46878,1.069519,-0.27355,0.0,-0.396244,0.106952,-1.1526262930676996,learned
1984_049,1984,phi,phi4-mini,0.4125,1.0,0.29622,1.630435,0.4807,1.0,0.5893,2.212389,-0.0682,0.0,-0.29308,-0.581954,-0.9995992753576614,learned
animal_farm_000,animal_farm,phi,phi4-mini,0.3633,1.0,0.302467,1.351351,0.3005,1.0,0.28622,1.666667,0.0628,0.0,0.016247,-0.315316,-0.023074726624822274,learned
animal_farm_001,animal_farm,phi,phi4-mini,0.41815,1.0,0.23958,1.851852,0.49475,1.0,0.91,0.769231,-0.0766,0.0,-0.67042,1.082621,-1.6920295762958666,learned
animal_farm_002,animal_farm,phi,phi4-mini,0.2998,1.0,0.25226,0.662252,0.46085,1.0,0.76445,1.111111,-0.16105,0.0,-0.51219,-0.448859,-1.6130880496157347,learned
animal_farm_003,animal_farm,phi,phi4-mini,0.40965,1.0,0.402725,1.156069,0.4829,1.0,0.592687,3.125,-0.07325,0.0,-0.189962,-1.968931,-1.0375993944754938,learned
animal_farm_004,animal_farm,phi,phi4-mini,0.4589,1.0,0.292843,1.986755,0.48485,1.0,0.605333,1.265823,-0.02595,0.0,-0.31249,0.720932,-0.7351270967227438,learned
animal_farm_005,animal_farm,phi,phi4-mini,0.45765,1.0,0.226278,0.632911,0.36755,1.0,0.283967,2.912621,0.0901,0.0,-0.057689,-2.27971,-0.7123886574399901,learned
animal_farm_006,animal_farm,phi,phi4-mini,0.4716,1.0,0.374914,1.142857,0.47015,1.0,0.639111,2.42915,0.00145,0.0,-0.264197,-1.286293,-1.0798042245347803,learned
animal_farm_007,animal_farm,phi,phi4-mini,0.13085,1.0,0.57775,0.621118,0.3715,1.0,0.258075,0.826446,-0.24065,0.0,0.319675,-0.205328,0.85432402419562,learned
animal_farm_008,animal_farm,phi,phi4-mini,0.20095,1.0,0.1855,0.729927,0.0258,1.0,0.161837,2.641509,0.17515,0.0,0.023663,-1.911582,-0.3780400775324799,learned
animal_farm_009,animal_farm,phi,phi4-mini,0.4341,1.0,0.2049,0.606061,0.49345,1.0,0.6035,3.731343,-0.05935,0.0,-0.3986,-3.125282,-1.923190920758119,learned
animal_farm_010,animal_farm,phi,phi4-mini,0.4612,1.0,0.36578,2.531646,0.46435,1.0,0.3513,1.578947,-0.00315,0.0,0.01448,0.952699,0.27323107374909766,learned
animal_farm_011,animal_farm,phi,phi4-mini,0.2284,1.0,0.17428,2.040816,0.488,1.0,0.543233,2.293578,-0.2596,0.0,-0.368953,-0.252762,-1.1593492037635116,learned
animal_farm_012,animal_farm,phi,phi4-mini,0.49335,1.0,0.380943,0.0,0.1909,1.0,0.213125,1.176471,0.30245,0.0,0.167818,-1.176471,0.23217272583341508,learned
animal_farm_013,animal_farm,phi,phi4-mini,0.4734,1.0,0.46387,0.689655,0.48855,1.0,0.653171,1.694915,-0.01515,0.0,-0.189301,-1.00526,-0.7956487562323963,learned
animal_farm_014,animal_farm,phi,phi4-mini,0.46585,1.0,0.468175,2.112676,0.4778,1.0,0.695333,1.923077,-0.01195,0.0,-0.227158,0.189599,-0.61495604579437,learned
animal_farm_015,animal_farm,phi,phi4-mini,0.4217,1.0,0.4105,1.459854,0.20095,1.0,0.20095,1.754386,0.22075,0.0,0.20955,-0.294532,0.5594258375706976,learned
animal_farm_016,animal_farm,phi,phi4-mini,0.0386,1.0,0.239917,0.60241,0.31845,1.0,0.452757,1.626016,-0.27985,0.0,-0.21284,-1.023606,-0.8952435507433705,learned
animal_farm_017,animal_farm,phi,phi4-mini,0.38075,1.0,0.257522,1.724138,0.43125,1.0,0.461067,2.189781,-0.0505,0.0,-0.203545,-0.465643,-0.7094790579028145,learned
animal_farm_018,animal_farm,phi,phi4-mini,0.23835,1.0,0.175975,0.662252,0.4714,1.0,0.475033,2.970297,-0.23305,0.0,-0.299058,-2.308045,-1.4530430683194187,learned
animal_farm_019,animal_farm,phi,phi4-mini,0.35885,1.0,0.403087,0.0,0.2014,1.0,0.519,3.389831,0.15745,0.0,-0.115913,-3.389831,-1.1444408461380138,learned
animal_farm_020,animal_farm,phi,phi4-mini,0.3592,1.0,0.2949,0.598802,0.41235,1.0,0.29345,1.652893,-0.05315,0.0,0.00145,-1.054091,-0.2572889574101783,learned
animal_farm_021,animal_farm,phi,phi4-mini,0.46855,1.0,0.294,1.360544,0.4375,1.0,0.4595,1.5625,0.03105,0.0,-0.1655,-0.201956,-0.5266539916843852,learned
animal_farm_022,animal_farm,phi,phi4-mini,0.4583,1.0,0.112707,0.0,0.48005,1.0,0.731867,1.886792,-0.02175,0.0,-0.61916,-1.886792,-2.2591088052879997,learned
animal_farm_023,animal_farm,phi,phi4-mini,0.34915,1.0,0.203444,1.388889,0.1851,1.0,0.438587,2.287582,0.16405,0.0,-0.235143,-0.898693,-0.884791089247866,learned
animal_farm_024,animal_farm,phi,phi4-mini,0.4746,1.0,0.439433,2.040816,0.4952,1.0,0.447312,1.30719,-0.0206,0.0,-0.007879,0.733626,0.15329023637973913,learned
animal_farm_025,animal_farm,phi,phi4-mini,0.1806,1.0,0.093975,1.829268,0.4699,1.0,0.34075,2.347418,-0.2893,0.0,-0.246775,-0.51815,-0.8719513211675087,learned
animal_farm_026,animal_farm,phi,phi4-mini,0.3951,1.0,0.319533,2.424242,0.492,1.0,0.657217,2.846975,-0.0969,0.0,-0.337684,-0.422733,-1.093372645375688,learned
animal_farm_027,animal_farm,phi,phi4-mini,0.3548,1.0,0.26227,0.0,0.5,1.0,0.176926,1.110993,-0.1452,0.0,0.085344,-1.110993,-0.036738801424678724,learned
animal_farm_028,animal_farm,phi,phi4-mini,0.2353,1.0,0.189912,1.041667,0.08895,1.0,0.1633,0.507614,0.14635,0.0,0.026612,0.534053,0.22186254320834162,learned
animal_farm_029,animal_farm,phi,phi4-mini,0.418,1.0,0.3908,1.212121,0.2787,1.0,0.1858,1.020408,0.1393,0.0,0.205,0.191713,0.6561235813313774,learned
animal_farm_030,animal_farm,phi,phi4-mini,0.19695,1.0,0.188825,0.606061,0.45345,1.0,0.3514,0.303951,-0.2565,0.0,-0.162575,0.30211,-0.4247527501883332,learned
animal_farm_031,animal_farm,phi,phi4-mini,0.1909,0.0,0.3818,0.0,0.2997,1.0,0.08895,0.490196,-0.1088,-1.0,0.29285,-0.490196,0.72051980263686,learned
animal_farm_032,animal_farm,phi,phi4-mini,0.2981,1.0,0.259343,0.0,0.4417,1.0,0.388225,0.0,-0.1436,0.0,-0.128882,0.0,-0.3888782261071987,learned
animal_farm_033,animal_farm,phi,phi4-mini,0.1911,1.0,0.478689,2.409639,0.26335,1.0,0.0841,1.320132,-0.07225,0.0,0.394589,1.089507,1.4035744708449736,learned
animal_farm_034,animal_farm,phi,phi4-mini,0.28945,1.0,0.401767,0.0,0.3625,1.0,0.111167,1.403509,-0.07305,0.0,0.2906,-1.403509,0.4956791201821351,learned
animal_farm_035,animal_farm,phi,phi4-mini,0.17635,1.0,0.127155,0.0,0.4776,1.0,0.35725,0.304878,-0.30125,0.0,-0.230095,-0.304878,-0.7728882802668733,learned
animal_farm_036,animal_farm,phi,phi4-mini,0.4847,1.0,0.390089,0.0,0.2997,1.0,0.14985,1.142857,0.185,0.0,0.240239,-1.142857,0.4388233550913928,learned
animal_farm_037,animal_farm,phi,phi4-mini,0.31845,1.0,0.43964,0.60241,0.41125,1.0,0.293617,0.743494,-0.0928,0.0,0.146023,-0.141084,0.3804832283763194,learned
animal_farm_038,animal_farm,phi,phi4-mini,0.4211,1.0,0.3572,0.595238,0.4316,1.0,0.229714,0.96463,-0.0105,0.0,0.127486,-0.369392,0.279485917802359,learned
animal_farm_039,animal_farm,phi,phi4-mini,0.34965,1.0,0.35226,0.558659,0.17,1.0,0.08885,0.42735,0.17965,0.0,0.26341,0.131309,0.8151875543603287,learned
animal_farm_040,animal_farm,phi,phi4-mini,0.4902,1.0,0.49825,0.584795,0.4423,1.0,0.42064,1.060071,0.0479,0.0,0.07761,-0.475276,0.11478985025140188,learned
animal_farm_041,animal_farm,phi,phi4-mini,0.20155,1.0,0.40464,1.923077,0.455,1.0,0.202671,1.655629,-0.25345,0.0,0.201969,0.267448,0.6260104029889486,learned
animal_farm_042,animal_farm,phi,phi4-mini,0.46965,1.0,0.438333,0.632911,0.23835,1.0,0.18316,0.0,0.2313,0.0,0.255173,0.632911,0.9183652323262834,learned
animal_farm_043,animal_farm,phi,phi4-mini,0.4762,1.0,0.49616,0.0,0.3943,1.0,0.276557,0.849858,0.0819,0.0,0.219603,-0.849858,0.4396520705757868,learned
animal_farm_044,animal_farm,phi,phi4-mini,0.4158,1.0,0.22798,0.0,0.3548,1.0,0.342575,1.25,0.061,0.0,-0.114595,-1.25,-0.6304212192521151,learned
animal_farm_045,animal_farm,phi,phi4-mini,0.4603,1.0,0.276929,0.613497,0.0129,1.0,0.1254,0.0,0.4474,0.0,0.151529,0.613497,0.6344473489421381,learned
animal_farm_046,animal_farm,phi,phi4-mini,0.4683,1.0,0.23666,1.219512,0.2787,1.0,0.281567,0.49505,0.1896,0.0,-0.044907,0.724462,0.06476333078532934,learned
animal_farm_047,animal_farm,phi,phi4-mini,0.2294,1.0,0.334571,0.0,0.2997,1.0,0.118133,1.219512,-0.0703,0.0,0.216438,-1.219512,0.3252498654126549,learned
animal_farm_048,animal_farm,phi,phi4-mini,0.3592,1.0,0.328483,1.818182,0.3454,1.0,0.20395,1.102941,0.0138,0.0,0.124533,0.715241,0.5369133047563,learned
animal_farm_049,animal_farm,phi,phi4-mini,0.4531,1.0,0.29918,0.671141,0.125,1.0,0.12755,0.571429,0.3281,0.0,0.17163,0.099712,0.5559301267073485,learned
fahrenheit_000,fahrenheit,phi,phi4-mini,0.4662,1.0,0.30654,0.561798,0.4375,1.0,0.6697,0.584795,0.0287,0.0,-0.36316,-0.022997,-1.057542996125285,learned
fahrenheit_001,fahrenheit,phi,phi4-mini,0.4228,1.0,0.16605,1.129944,0.05135,1.0,0.434633,1.156069,0.37145,0.0,-0.268583,-0.026125,-0.748932914225185,learned
fahrenheit_002,fahrenheit,phi,phi4-mini,0.44415,1.0,0.106092,1.075269,0.32765,1.0,0.067527,0.3663,0.1165,0.0,0.038565,0.708969,0.29606548115275955,learned
fahrenheit_003,fahrenheit,phi,phi4-mini,0.04425,1.0,0.242708,2.259887,0.3953,1.0,0.259075,0.657895,-0.35105,0.0,-0.016367,1.601992,0.30622175695027587,learned
fahrenheit_004,fahrenheit,phi,phi4-mini,0.4729,1.0,0.413967,0.684932,0.44025,1.0,0.18972,0.682594,0.03265,0.0,0.224247,0.002338,0.6552310914819413,learned
fahrenheit_005,fahrenheit,phi,phi4-mini,0.38195,1.0,0.186277,1.807229,0.45405,1.0,0.364933,0.625,-0.0721,0.0,-0.178656,1.182229,-0.23896334392545743,learned
fahrenheit_006,fahrenheit,phi,phi4-mini,0.29295,1.0,0.107536,0.537634,0.418,1.0,0.14315,1.056338,-0.12505,0.0,-0.035614,-0.518704,-0.24212708405328576,learned
fahrenheit_007,fahrenheit,phi,phi4-mini,0.47985,1.0,0.39804,2.205882,0.44515,1.0,0.194637,1.176471,0.0347,0.0,0.203403,1.029411,0.8444553183468135,learned
fahrenheit_008,fahrenheit,phi,phi4-mini,0.4423,1.0,0.144028,0.515464,0.401,1.0,0.3426,1.886792,0.0413,0.0,-0.198572,-1.371328,-0.9058185967064973,learned
fahrenheit_009,fahrenheit,phi,phi4-mini,0.3716,1.0,0.375525,1.183432,0.3953,1.0,0.4076,0.706714,-0.0237,0.0,-0.032075,0.476718,0.020271205530075873,learned
fahrenheit_010,fahrenheit,phi,phi4-mini,0.28235,1.0,0.4117,0.787402,0.31245,1.0,0.170086,0.60423,-0.0301,0.0,0.241614,0.183172,0.7432712799841376,learned
fahrenheit_011,fahrenheit,phi,phi4-mini,0.1174,1.0,0.4106,1.875,0.32985,1.0,0.2721,0.526316,-0.21245,0.0,0.1385,1.348684,0.7085224179873468,learned
fahrenheit_012,fahrenheit,phi,phi4-mini,0.4482,1.0,0.109964,0.549451,0.4734,1.0,0.331367,0.358423,-0.0252,0.0,-0.221403,0.191028,-0.5992322193504278,learned
fahrenheit_013,fahrenheit,phi,phi4-mini,0.4781,1.0,0.411827,0.0,0.32985,1.0,0.125875,0.346021,0.14825,0.0,0.285952,-0.346021,0.7615062638353047,learned
fahrenheit_014,fahrenheit,phi,phi4-mini,0.42405,1.0,0.231443,0.0,0.38835,1.0,0.1838,1.119403,0.0357,0.0,0.047643,-1.119403,-0.12999989866632972,learned
fahrenheit_015,fahrenheit,phi,phi4-mini,0.46365,1.0,0.42845,1.369863,0.2896,1.0,0.424475,0.315457,0.17405,0.0,0.003975,1.054406,0.28534765482483354,learned
fahrenheit_016,fahrenheit,phi,phi4-mini,0.479,1.0,0.075978,1.826484,0.21075,1.0,0.189143,0.406504,0.26825,0.0,-0.113165,1.41998,0.043448681264223854,learned
fahrenheit_017,fahrenheit,phi,phi4-mini,0.2151,1.0,0.244615,1.630435,0.1691,1.0,0.264,0.352113,0.046,0.0,-0.019385,1.278322,0.25895531791743476,learned
fahrenheit_018,fahrenheit,phi,phi4-mini,0.45435,1.0,0.281825,0.546448,0.46185,1.0,0.32055,0.828729,-0.0075,0.0,-0.038725,-0.282281,-0.18183097177829238,learned
fahrenheit_019,fahrenheit,phi,phi4-mini,0.4337,1.0,0.253815,0.591716,0.28595,1.0,0.167725,0.0,0.14775,0.0,0.08609,0.591716,0.40877873111544527,learned
fahrenheit_020,fahrenheit,phi,phi4-mini,0.4763,1.0,0.407267,0.0,0.44995,1.0,0.198175,0.0,0.02635,0.0,0.209092,0.0,0.6100058438960433,learned
fahrenheit_021,fahrenheit,phi,phi4-mini,0.24955,1.0,0.318736,1.5625,0.42955,1.0,0.2735,1.060071,-0.18,0.0,0.045236,0.502429,0.23527715577307753,learned
fahrenheit_022,fahrenheit,phi,phi4-mini,0.3671,1.0,0.169571,1.449275,0.3448,1.0,0.155787,0.589971,0.0223,0.0,0.013784,0.859304,0.2510892765099574,learned
fahrenheit_023,fahrenheit,phi,phi4-mini,0.3508,1.0,0.249633,1.234568,0.2997,1.0,0.4313,0.0,0.0511,0.0,-0.181667,1.234568,-0.22253484784739053,learned
fahrenheit_024,fahrenheit,phi,phi4-mini,0.12405,1.0,0.229833,2.12766,0.425,1.0,0.220357,0.309598,-0.30095,0.0,0.009476,1.818062,0.4388540438920651,learned
fahrenheit_025,fahrenheit,phi,phi4-mini,0.3286,1.0,0.24165,0.0,0.45845,1.0,0.24415,1.449275,-0.12985,0.0,-0.0025,-1.449275,-0.37254077918474193,learned
fahrenheit_026,fahrenheit,phi,phi4-mini,0.42465,1.0,0.217309,0.0,0.21075,1.0,0.187225,1.408451,0.2139,0.0,0.030084,-1.408451,-0.23321868120478942,learned
fahrenheit_027,fahrenheit,phi,phi4-mini,0.4572,1.0,0.320042,3.067485,0.125,1.0,0.187475,0.0,0.3322,0.0,0.132567,3.067485,1.1639995400699497,learned
fahrenheit_028,fahrenheit,phi,phi4-mini,0.0258,1.0,0.343667,2.068966,0.20095,1.0,0.142457,0.0,-0.17515,0.0,0.20121,2.068966,1.0694618093625,learned
fahrenheit_029,fahrenheit,phi,phi4-mini,0.17,1.0,0.34,0.990099,0.17,1.0,0.09095,1.657459,0.0,0.0,0.24905,-0.66736,0.561248615727974,learned
fahrenheit_030,fahrenheit,phi,phi4-mini,0.4403,1.0,0.397075,0.606061,0.31845,1.0,0.1561,0.0,0.12185,0.0,0.240975,0.606061,0.8595340964616578,learned
fahrenheit_031,fahrenheit,phi,phi4-mini,0.42595,1.0,0.124433,1.212121,0.46685,1.0,0.520867,1.086957,-0.0409,0.0,-0.396434,0.125164,-1.1252293997820795,learned
fahrenheit_032,fahrenheit,phi,phi4-mini,0.33225,1.0,0.254382,0.0,0.2287,1.0,0.07075,0.740741,0.10355,0.0,0.183632,-0.740741,0.36387116313488665,learned
fahrenheit_033,fahrenheit,phi,phi4-mini,0.366,1.0,0.33338,0.0,0.39225,1.0,0.27414,1.388889,-0.02625,0.0,0.05924,-1.388889,-0.1680590182312421,learned
fahrenheit_034,fahrenheit,phi,phi4-mini,0.27885,1.0,0.104221,2.197802,0.11235,1.0,0.153287,1.515152,0.1665,0.0,-0.049066,0.68265,0.04018754580808637,learned
fahrenheit_035,fahrenheit,phi,phi4-mini,0.3454,1.0,0.29238,0.719424,0.3753,1.0,0.1785,1.234568,-0.0299,0.0,0.11388,-0.515144,0.20258820660553997,learned
fahrenheit_036,fahrenheit,phi,phi4-mini,0.49045,1.0,0.326982,1.604278,0.3498,1.0,0.178462,0.361011,0.14065,0.0,0.14852,1.243267,0.7477149773358812,learned
fahrenheit_037,fahrenheit,phi,phi4-mini,0.44545,1.0,0.46131,0.0,0.20025,1.0,0.116271,0.716846,0.2452,0.0,0.345039,-0.716846,0.8528324382677996,learned
fahrenheit_038,fahrenheit,phi,phi4-mini,0.40475,1.0,0.115533,0.0,0.4417,1.0,0.148889,0.355872,-0.03695,0.0,-0.033356,-0.355872,-0.1870949662489647,learned
fahrenheit_039,fahrenheit,phi,phi4-mini,0.4245,1.0,0.203682,0.578035,0.23835,1.0,0.146322,0.931677,0.18615,0.0,0.05736,-0.353642,0.09950414362982223,learned
fahrenheit_040,fahrenheit,phi,phi4-mini,0.47775,1.0,0.184289,2.339181,0.21075,1.0,0.311157,0.363636,0.267,0.0,-0.126868,1.975545,0.13851279979383807,learned
