passage_id,book,model_key,source_passage,interpretation,distortion_score,notes
iron_heel_002,iron_heel,,"The Iron Heel will not be able to prevent it, and in the end

caste will destroy the Iron Heel. The oligarchs have already developed

caste among themselves; but wait until the favored unions develop

caste. The Iron Heel will use all its power to prevent it, but it will

fail. “In the favored unions are the flower of the American workingmen. They have become members of those unions

through competition for place. Every fit workman in the United States

will be possessed by the ambition to become a member of the favored

unions. The Oligarchy will encourage such ambition and the consequent

competition. Thus will the strong men, who might else be

revolutionists, be won away and their strength used to bolster the

Oligarchy. “On the other hand, the labor castes, the members of the favored

unions, will strive to make their organizations into close

corporations.",,,
iron_heel_003,iron_heel,,"Therefore, against your strength the government will turn

the regular army, the navy, the militia, the police—in short, the whole

organized war machinery of the United States. Where will your strength

be then?”



Dismay sat on their faces, and before they could recover, Ernest struck

again. “Do you remember, not so long ago, when our regular army was only fifty

thousand? Year by year it has been increased until to-day it is three

hundred thousand.”



Again he struck. While you diligently pursued that favorite phantom of

yours, called profits, and moralized about that favorite fetich of

yours, called competition, even greater and more direful things have

been accomplished by combination. There is the militia.”



“It is our strength!” cried Mr.",,,
iron_heel_004,iron_heel,,"Yet during those first days of our love, fear of the future

came often to me when I thought of the violence and impetuosity of his

love-making. No woman was ever blessed

with a gentler, tenderer husband. This gentleness and violence on his

part was a curious blend similar to the one in his carriage of

awkwardness and ease. He never got over it,

and it was delicious. His behavior in our drawing-room reminded me of a

careful bull in a china shop.[1]



 [1] In those days it was still the custom to fill the living rooms

 with bric-a-brac. They had not discovered simplicity of living. Such

 rooms were museums, entailing endless labor to keep clean. The

 dust-demon was the lord of the household. There were a myriad devices

 for catching dust, and only a few devices for getting rid of it.",,,
iron_heel_005,iron_heel,,"In 1835 A.D., the

 General Assembly of the Presbyterian Church resolved that: “_slavery

 is recognized in both the Old and the New Testaments, and is not

 condemned by the authority of God._” The Charleston Baptist

 Association issued the following, in an address, in 1835 A.D.: “_The

 right of masters to dispose of the time of their slaves has been

 distinctly recognized by the Creator of all things, who is surely at

 liberty to vest the right of property over any object whomsoever He

 pleases._” The Rev. Simon, Doctor of Divinity and professor in

 the Randolph-Macon Methodist College of Virginia, wrote: “_Extracts

 from Holy Writ unequivocally assert the right of property in slaves,

 together with the usual incidents to that right. The right to buy and

 sell is clearly stated.",,,
iron_heel_006,iron_heel,,"To escape death he would

    have done anything, and the police agents prepared him by assuring

    him that he could not possibly escape conviction of murder in the

    first degree when his trial came off. In those days, murder in the

    first degree was a capital offense. The guilty man or woman was

    placed in a specially constructed death-chair, and, under the

    supervision of competent physicians, was destroyed by a current of

    electricity. This was called electrocution, and it was very popular

    during that period. Anaesthesia, as a mode of compulsory death, was

    not introduced until later. This man, good at heart but with a ferocious animalism close at the

    surface of his being, lying in jail and expectant of nothing less

    than death, was prevailed upon by the agents of the Iron Heel to

    throw the bomb in the House of Representatives.",,,
iron_heel_007,iron_heel,,"The sun of the small capitalists is

setting. Nor is it in your power even to make

it stand still. You are perishing, and you are doomed to perish utterly

from the face of society. “This is the fiat of evolution. It is the word of God. Primitive man was a puny creature hiding in

the crevices of the rocks. He combined and made war upon his

carnivorous enemies. Primitive man was a

combinative beast, and because of it he rose to primacy over all the

animals. And man has been achieving greater and greater combinations

ever since. It is combination _versus_ competition, a thousand

centuries long struggle, in which competition has always been worsted. Whoso enlists on the side of competition perishes.”



“But the trusts themselves arose out of competition,” Mr. “And the trusts themselves destroyed

competition.",,,
iron_heel_008,iron_heel,,"We had each other for

eighteen precious months, and we were not lonely, for there was always

a coming and going of leaders and comrades—strange voices from the

under-world of intrigue and revolution, bringing stranger tales of

strife and war from all our battle-line. And there was much fun and

delight. We were not mere gloomy conspirators. We toiled hard and

suffered greatly, filled the gaps in our ranks and went on, and through

all the labour and the play and interplay of life and death we found

time to laugh and love. There were artists, scientists, scholars,

musicians, and poets among us; and in that hole in the ground culture

was higher and finer than in the palaces of wonder-cities of the

oligarchs. In truth, many of our comrades toiled at making beautiful

those same palaces and wonder-cities.[2]



 [2] This is not braggadocio on the part of Avis Everhard.",,,
iron_heel_009,iron_heel,,"Descendants of these original colonists

 were for a while inordinately proud of their genealogy; but in time

 the blood became so widely diffused that it ran in the veins

 practically of all Americans. “Ernest was right,” he told me, as soon as he had returned home. “Ernest is a very remarkable young man, and I’d rather see you his wife

than the wife of Rockefeller himself or the King of England.”



“What’s the matter?” I asked in alarm. “The Oligarchy is about to tread upon our faces—yours and mine. Wickson

as much as told me so. He was very kind—for an oligarch. He offered to

reinstate me in the university. What do you think of that? He, Wickson,

a sordid money-grabber, has the power to determine whether I shall or

shall not teach in the university of the state.",,,
iron_heel_000,iron_heel,,"A little

 less than a hundred years ago, and a little more than six hundred

 years after her death, the confession of Pervaise was discovered in

 the secret archives of the Vatican. It is perhaps well to tell a

 little something about this obscure document, which, in the main, is

 of interest to the historian only. Pervaise was an American, of French descent, who in 1913 A.D., was

    lying in the Tombs Prison, New York City, awaiting trial for

    murder. From his confession we learn that he was not a criminal. In an insane fit of

    jealousy he killed his wife—a very common act in those times. Pervaise was mastered by the fear of death, all of which is

    recounted at length in his confession.",,,
iron_heel_001,iron_heel,,"Twenty-eight hundred of them had been

annihilated in a tremendous series of dynamite explosions in Oregon,

and in a similar manner, a number of train loads, at different times

and places, had been destroyed. So it was that the regular troops

fought for their lives as well as did the farmers. As for the militia, the militia law of 1903 was put into effect, and

the workers of one state were compelled, under pain of death, to shoot

down their comrade-workers in other states. Of course, the militia law

did not work smoothly at first. Many militia officers were murdered,

and many militiamen were executed by drumhead court martial. Ernest’s

prophecy was strikingly fulfilled in the cases of Mr. Both were eligible for the militia, and both were drafted to

serve in the punitive expedition that was despatched from California

against the farmers of Missouri.",,,
iron_heel_002,iron_heel,,"The Iron Heel will not be able to prevent it, and in the end

caste will destroy the Iron Heel. The oligarchs have already developed

caste among themselves; but wait until the favored unions develop

caste. The Iron Heel will use all its power to prevent it, but it will

fail. “In the favored unions are the flower of the American workingmen. They have become members of those unions

through competition for place. Every fit workman in the United States

will be possessed by the ambition to become a member of the favored

unions. The Oligarchy will encourage such ambition and the consequent

competition. Thus will the strong men, who might else be

revolutionists, be won away and their strength used to bolster the

Oligarchy. “On the other hand, the labor castes, the members of the favored

unions, will strive to make their organizations into close

corporations.",,,
iron_heel_003,iron_heel,,"Therefore, against your strength the government will turn

the regular army, the navy, the militia, the police—in short, the whole

organized war machinery of the United States. Where will your strength

be then?”



Dismay sat on their faces, and before they could recover, Ernest struck

again. “Do you remember, not so long ago, when our regular army was only fifty

thousand? Year by year it has been increased until to-day it is three

hundred thousand.”



Again he struck. While you diligently pursued that favorite phantom of

yours, called profits, and moralized about that favorite fetich of

yours, called competition, even greater and more direful things have

been accomplished by combination. There is the militia.”



“It is our strength!” cried Mr.",,,
iron_heel_004,iron_heel,,"Yet during those first days of our love, fear of the future

came often to me when I thought of the violence and impetuosity of his

love-making. No woman was ever blessed

with a gentler, tenderer husband. This gentleness and violence on his

part was a curious blend similar to the one in his carriage of

awkwardness and ease. He never got over it,

and it was delicious. His behavior in our drawing-room reminded me of a

careful bull in a china shop.[1]



 [1] In those days it was still the custom to fill the living rooms

 with bric-a-brac. They had not discovered simplicity of living. Such

 rooms were museums, entailing endless labor to keep clean. The

 dust-demon was the lord of the household. There were a myriad devices

 for catching dust, and only a few devices for getting rid of it.",,,
iron_heel_005,iron_heel,,"In 1835 A.D., the

 General Assembly of the Presbyterian Church resolved that: “_slavery

 is recognized in both the Old and the New Testaments, and is not

 condemned by the authority of God._” The Charleston Baptist

 Association issued the following, in an address, in 1835 A.D.: “_The

 right of masters to dispose of the time of their slaves has been

 distinctly recognized by the Creator of all things, who is surely at

 liberty to vest the right of property over any object whomsoever He

 pleases._” The Rev. Simon, Doctor of Divinity and professor in

 the Randolph-Macon Methodist College of Virginia, wrote: “_Extracts

 from Holy Writ unequivocally assert the right of property in slaves,

 together with the usual incidents to that right. The right to buy and

 sell is clearly stated.",,,
iron_heel_006,iron_heel,,"To escape death he would

    have done anything, and the police agents prepared him by assuring

    him that he could not possibly escape conviction of murder in the

    first degree when his trial came off. In those days, murder in the

    first degree was a capital offense. The guilty man or woman was

    placed in a specially constructed death-chair, and, under the

    supervision of competent physicians, was destroyed by a current of

    electricity. This was called electrocution, and it was very popular

    during that period. Anaesthesia, as a mode of compulsory death, was

    not introduced until later. This man, good at heart but with a ferocious animalism close at the

    surface of his being, lying in jail and expectant of nothing less

    than death, was prevailed upon by the agents of the Iron Heel to

    throw the bomb in the House of Representatives.",,,
iron_heel_007,iron_heel,,"The sun of the small capitalists is

setting. Nor is it in your power even to make

it stand still. You are perishing, and you are doomed to perish utterly

from the face of society. “This is the fiat of evolution. It is the word of God. Primitive man was a puny creature hiding in

the crevices of the rocks. He combined and made war upon his

carnivorous enemies. Primitive man was a

combinative beast, and because of it he rose to primacy over all the

animals. And man has been achieving greater and greater combinations

ever since. It is combination _versus_ competition, a thousand

centuries long struggle, in which competition has always been worsted. Whoso enlists on the side of competition perishes.”



“But the trusts themselves arose out of competition,” Mr. “And the trusts themselves destroyed

competition.",,,
iron_heel_008,iron_heel,,"We had each other for

eighteen precious months, and we were not lonely, for there was always

a coming and going of leaders and comrades—strange voices from the

under-world of intrigue and revolution, bringing stranger tales of

strife and war from all our battle-line. And there was much fun and

delight. We were not mere gloomy conspirators. We toiled hard and

suffered greatly, filled the gaps in our ranks and went on, and through

all the labour and the play and interplay of life and death we found

time to laugh and love. There were artists, scientists, scholars,

musicians, and poets among us; and in that hole in the ground culture

was higher and finer than in the palaces of wonder-cities of the

oligarchs. In truth, many of our comrades toiled at making beautiful

those same palaces and wonder-cities.[2]



 [2] This is not braggadocio on the part of Avis Everhard.",,,
iron_heel_009,iron_heel,,"Descendants of these original colonists

 were for a while inordinately proud of their genealogy; but in time

 the blood became so widely diffused that it ran in the veins

 practically of all Americans. “Ernest was right,” he told me, as soon as he had returned home. “Ernest is a very remarkable young man, and I’d rather see you his wife

than the wife of Rockefeller himself or the King of England.”



“What’s the matter?” I asked in alarm. “The Oligarchy is about to tread upon our faces—yours and mine. Wickson

as much as told me so. He was very kind—for an oligarch. He offered to

reinstate me in the university. What do you think of that? He, Wickson,

a sordid money-grabber, has the power to determine whether I shall or

shall not teach in the university of the state.",,,
time_machine_010,time_machine,,"And you are not dead!""



Graham made a brief explanation. ""My brother is waiting,"" explained Lincoln. ""He is alone in the wind-vane

offices. We feared you had been killed in the theatre. He doubted--and

things are very urgent still in spite of what we are telling them

_there_--or he would have come to you.""



They ascended a lift, passed along a narrow passage, crossed a great

hall, empty save for two hurrying messengers, and entered a comparatively

little room, whose only furniture was a long settee and a large oval disc

of cloudy, shifting grey, hung by cables from the wall. There Lincoln

left Graham for a space, and he remained alone without understanding the

smoky shapes that drove slowly across this disc. His attention was arrested by a sound that began abruptly. It was

cheering, the frantic cheering of a vast but very remote crowd, a roaring

exultation.",,,
time_machine_011,time_machine,,"They rule it in your name.""



The sounds from the hall had died into a silence threaded by one

monotonous voice. Now suddenly, trampling on these last words, came a

deafening tumult, a roaring and thundering, cheer crowded on cheer,

voices hoarse and shrill, beating, overlapping, and while it lasted the

people in the little room could not hear each other shout. Graham stood, his intelligence clinging helplessly to the thing he had

just heard. ""The Council,"" he repeated blankly, and then snatched at a

name that had struck him. ""But who is Ostrog?"" he said. ""He is the organiser--the organiser of the revolt. Our Leader--in

your name.""



""In my name?--And you? Why is he not here?""



""He--has deputed us. I am his brother--his half-brother, Lincoln. He

wants you to show yourself to these people and then come on to him. That

is why he has sent.",,,
time_machine_012,time_machine,,"And the end had been a tragedy that

oppressed him. He sat staring at the blankness. He started and rubbed his eyes. He had been so absorbed in the latter-day

substitute for a novel, that he awoke to the little green and white room

with more than a touch of the surprise of his first awakening. He stood up, and abruptly he was back in his own wonderland. The

clearness of the kinetoscope drama passed, and the struggle in the vast

place of streets, the ambiguous Council, the swift phases of his waking

hour, came back. These people had spoken of the Council with suggestions

of a vague universality of power. And they had spoken of the Sleeper; it

had not really struck him vividly at the time that he was the Sleeper. He

had to recall precisely what they had said....",,,
time_machine_013,time_machine,,"This White Council, the

Council of Trustees as it is called--""



""I have heard the vague outline of these things.""



""I wondered.""



""I came upon a garrulous old man.""



""I see.... Our masses--the word comes from your days--you know, of

course, that we still have masses--regard you as our actual ruler. Just

as a great number of people in your days regarded the Crown as the

ruler. They are discontented--the masses all over the earth--with the

rule of your Trustees. For the most part it is the old discontent, the

old quarrel of the common man with his commonness--the misery of work and

discipline and unfitness. But your Trustees have ruled ill. In certain

matters, in the administration of the Labour Companies, for example, they

have been unwise. Already we of

the popular party were agitating for reforms--when your waking came.",,,
time_machine_014,time_machine,,"The engine was humming loudly, the propeller spinning, and for a second

the stage and the buildings beyond were gliding swiftly and horizontally

past Graham's eye; then these things seemed to tilt up abruptly. He

gripped the little rods on either side of him instinctively. He felt

himself moving upward, heard the air whistle over the top of the wind

screen. The propeller screw moved round with powerful rhythmic

impulses--one, two, three, pause; one, two, three--which the engineer

controlled very delicately. The machine began a quivering vibration that

continued throughout the flight, and the roof areas seemed running away

to starboard very quickly and growing rapidly smaller. He looked from

the face of the engineer through the ribs of the machine. Looking

sideways, there was nothing very startling in what he saw--a rapid

funicular railway might have given the same sensations. He recognised

the Council House and the Highgate Ridge.",,,
time_machine_015,time_machine,,"In a little while his multitudinous impressions began to organise

themselves into a general effect. At first the glitter of the gathering

had raised all the democrat in Graham; he had felt hostile and satirical. But it is not in human nature to resist an atmosphere of courteous

regard. Soon the music, the light, the play of colours, the shining arms

and shoulders about him, the touch of hands, the transient interest of

smiling faces, the frothing sound of skilfully modulated voices, the

atmosphere of compliment, interest and respect, had woven together into a

fabric of indisputable pleasure. Graham for a time forgot his spacious

resolutions. He gave way insensibly to the intoxication of the position

that was conceded him, his manner became more convincingly regal, his

feet walked assuredly, the black robe fell with a bolder fold and pride

ennobled his voice.",,,
time_machine_016,time_machine,,"It sounded like ""Ostrog."" The slower platforms were soon thick

with active people, running against the movement so as to keep themselves

opposite to him. Agile figures ran up from the centre to the

swift road nearest to him, were borne rapidly past him, shouting strange,

unintelligible things, and ran back obliquely to the central way. One

thing he distinguished: ""It is indeed the Sleeper. It is indeed the

Sleeper,"" they testified. For a space Graham stood motionless. Then he became vividly aware that

all this concerned him. He was pleased at his wonderful popularity, he

bowed, and, seeking a gesture of longer range, waved his arm. He was

astonished at the violence of uproar that this provoked. The tumult about

the descending stairway rose to furious violence. He became aware of

crowded balconies, of men sliding along ropes, of men in trapeze-like

seats hurling athwart the space.",,,
time_machine_017,time_machine,,"Lincoln had gripped Graham by the arm, was lugging him along the gallery. ""Before the next light!"" he cried. Graham's

instinct of self-preservation overcame the paralysis of his incredulous

astonishment. He became for a time the blind creature of the fear of

death. He ran, stumbling because of the uncertainty of the darkness,

blundered into his guards as they turned to run with him. Haste was his

one desire, to escape this perilous gallery upon which he was exposed. A

third glare came close on its predecessors. With it came a great shouting

across the ways, an answering tumult from the ways. The red-coats below,

he saw, had now almost gained the central passage. Their countless faces

turned towards him, and they shouted. The white façade opposite was

densely stippled with red. All these wonderful things concerned him,

turned upon him as a pivot.",,,
time_machine_018,time_machine,,"For a moment Graham stood with the deferential attendant listening to

Ostrog's retreating steps. There was a sound of quick question and answer

and of men running. The curtain was snatched back and Ostrog reappeared,

his massive face glowing with excitement. He crossed the room in a

stride, clicked the room into darkness, gripped Graham's arm and pointed

to the mirror. ""Even as we turned away,"" he said. Graham saw his index finger, black and colossal, above the mirrored

Council House. For a moment he did not understand. And then he perceived

that the flagstaff that had carried the white banner was bare. Its rule is at an end for evermore.""



""Look!"" and Ostrog pointed to a coil of black that crept in little jerks

up the vacant flagstaff, unfolding as it rose. The oval picture paled as Lincoln pulled the curtain aside and entered.",,,
time_machine_019,time_machine,,"""Everything you say,

everything you do, convinces me--of some great issue in which I am

concerned. I do not want to pass the time, as you call it. Desire and indulgence are life in a sense--and Death! In my

life before I slept I had worked out that pitiful question. There is a city, a multitude--. And meanwhile I am here like

a rabbit in a bag.""



His rage surged high. He choked for a moment and began to wave his

clenched fists. He gave way to an anger fit, he swore archaic curses. His

gestures had the quality of physical threats. ""I do not know who your party may be. I am in the dark, and you keep me

in the dark. But I know this, that I am secluded here for no good

purpose. I warn you, I warn you of the consequences.",,,
time_machine_010,time_machine,,"And you are not dead!""



Graham made a brief explanation. ""My brother is waiting,"" explained Lincoln. ""He is alone in the wind-vane

offices. We feared you had been killed in the theatre. He doubted--and

things are very urgent still in spite of what we are telling them

_there_--or he would have come to you.""



They ascended a lift, passed along a narrow passage, crossed a great

hall, empty save for two hurrying messengers, and entered a comparatively

little room, whose only furniture was a long settee and a large oval disc

of cloudy, shifting grey, hung by cables from the wall. There Lincoln

left Graham for a space, and he remained alone without understanding the

smoky shapes that drove slowly across this disc. His attention was arrested by a sound that began abruptly. It was

cheering, the frantic cheering of a vast but very remote crowd, a roaring

exultation.",,,
time_machine_011,time_machine,,"They rule it in your name.""



The sounds from the hall had died into a silence threaded by one

monotonous voice. Now suddenly, trampling on these last words, came a

deafening tumult, a roaring and thundering, cheer crowded on cheer,

voices hoarse and shrill, beating, overlapping, and while it lasted the

people in the little room could not hear each other shout. Graham stood, his intelligence clinging helplessly to the thing he had

just heard. ""The Council,"" he repeated blankly, and then snatched at a

name that had struck him. ""But who is Ostrog?"" he said. ""He is the organiser--the organiser of the revolt. Our Leader--in

your name.""



""In my name?--And you? Why is he not here?""



""He--has deputed us. I am his brother--his half-brother, Lincoln. He

wants you to show yourself to these people and then come on to him. That

is why he has sent.",,,
time_machine_012,time_machine,,"And the end had been a tragedy that

oppressed him. He sat staring at the blankness. He started and rubbed his eyes. He had been so absorbed in the latter-day

substitute for a novel, that he awoke to the little green and white room

with more than a touch of the surprise of his first awakening. He stood up, and abruptly he was back in his own wonderland. The

clearness of the kinetoscope drama passed, and the struggle in the vast

place of streets, the ambiguous Council, the swift phases of his waking

hour, came back. These people had spoken of the Council with suggestions

of a vague universality of power. And they had spoken of the Sleeper; it

had not really struck him vividly at the time that he was the Sleeper. He

had to recall precisely what they had said....",,,
time_machine_013,time_machine,,"This White Council, the

Council of Trustees as it is called--""



""I have heard the vague outline of these things.""



""I wondered.""



""I came upon a garrulous old man.""



""I see.... Our masses--the word comes from your days--you know, of

course, that we still have masses--regard you as our actual ruler. Just

as a great number of people in your days regarded the Crown as the

ruler. They are discontented--the masses all over the earth--with the

rule of your Trustees. For the most part it is the old discontent, the

old quarrel of the common man with his commonness--the misery of work and

discipline and unfitness. But your Trustees have ruled ill. In certain

matters, in the administration of the Labour Companies, for example, they

have been unwise. Already we of

the popular party were agitating for reforms--when your waking came.",,,
time_machine_014,time_machine,,"The engine was humming loudly, the propeller spinning, and for a second

the stage and the buildings beyond were gliding swiftly and horizontally

past Graham's eye; then these things seemed to tilt up abruptly. He

gripped the little rods on either side of him instinctively. He felt

himself moving upward, heard the air whistle over the top of the wind

screen. The propeller screw moved round with powerful rhythmic

impulses--one, two, three, pause; one, two, three--which the engineer

controlled very delicately. The machine began a quivering vibration that

continued throughout the flight, and the roof areas seemed running away

to starboard very quickly and growing rapidly smaller. He looked from

the face of the engineer through the ribs of the machine. Looking

sideways, there was nothing very startling in what he saw--a rapid

funicular railway might have given the same sensations. He recognised

the Council House and the Highgate Ridge.",,,
time_machine_015,time_machine,,"In a little while his multitudinous impressions began to organise

themselves into a general effect. At first the glitter of the gathering

had raised all the democrat in Graham; he had felt hostile and satirical. But it is not in human nature to resist an atmosphere of courteous

regard. Soon the music, the light, the play of colours, the shining arms

and shoulders about him, the touch of hands, the transient interest of

smiling faces, the frothing sound of skilfully modulated voices, the

atmosphere of compliment, interest and respect, had woven together into a

fabric of indisputable pleasure. Graham for a time forgot his spacious

resolutions. He gave way insensibly to the intoxication of the position

that was conceded him, his manner became more convincingly regal, his

feet walked assuredly, the black robe fell with a bolder fold and pride

ennobled his voice.",,,
time_machine_016,time_machine,,"It sounded like ""Ostrog."" The slower platforms were soon thick

with active people, running against the movement so as to keep themselves

opposite to him. Agile figures ran up from the centre to the

swift road nearest to him, were borne rapidly past him, shouting strange,

unintelligible things, and ran back obliquely to the central way. One

thing he distinguished: ""It is indeed the Sleeper. It is indeed the

Sleeper,"" they testified. For a space Graham stood motionless. Then he became vividly aware that

all this concerned him. He was pleased at his wonderful popularity, he

bowed, and, seeking a gesture of longer range, waved his arm. He was

astonished at the violence of uproar that this provoked. The tumult about

the descending stairway rose to furious violence. He became aware of

crowded balconies, of men sliding along ropes, of men in trapeze-like

seats hurling athwart the space.",,,
time_machine_017,time_machine,,"Lincoln had gripped Graham by the arm, was lugging him along the gallery. ""Before the next light!"" he cried. Graham's

instinct of self-preservation overcame the paralysis of his incredulous

astonishment. He became for a time the blind creature of the fear of

death. He ran, stumbling because of the uncertainty of the darkness,

blundered into his guards as they turned to run with him. Haste was his

one desire, to escape this perilous gallery upon which he was exposed. A

third glare came close on its predecessors. With it came a great shouting

across the ways, an answering tumult from the ways. The red-coats below,

he saw, had now almost gained the central passage. Their countless faces

turned towards him, and they shouted. The white façade opposite was

densely stippled with red. All these wonderful things concerned him,

turned upon him as a pivot.",,,
time_machine_018,time_machine,,"For a moment Graham stood with the deferential attendant listening to

Ostrog's retreating steps. There was a sound of quick question and answer

and of men running. The curtain was snatched back and Ostrog reappeared,

his massive face glowing with excitement. He crossed the room in a

stride, clicked the room into darkness, gripped Graham's arm and pointed

to the mirror. ""Even as we turned away,"" he said. Graham saw his index finger, black and colossal, above the mirrored

Council House. For a moment he did not understand. And then he perceived

that the flagstaff that had carried the white banner was bare. Its rule is at an end for evermore.""



""Look!"" and Ostrog pointed to a coil of black that crept in little jerks

up the vacant flagstaff, unfolding as it rose. The oval picture paled as Lincoln pulled the curtain aside and entered.",,,
time_machine_019,time_machine,,"""Everything you say,

everything you do, convinces me--of some great issue in which I am

concerned. I do not want to pass the time, as you call it. Desire and indulgence are life in a sense--and Death! In my

life before I slept I had worked out that pitiful question. There is a city, a multitude--. And meanwhile I am here like

a rabbit in a bag.""



His rage surged high. He choked for a moment and began to wave his

clenched fists. He gave way to an anger fit, he swore archaic curses. His

gestures had the quality of physical threats. ""I do not know who your party may be. I am in the dark, and you keep me

in the dark. But I know this, that I am secluded here for no good

purpose. I warn you, I warn you of the consequences.",,,
time_machine_010,time_machine,,"And you are not dead!""



Graham made a brief explanation. ""My brother is waiting,"" explained Lincoln. ""He is alone in the wind-vane

offices. We feared you had been killed in the theatre. He doubted--and

things are very urgent still in spite of what we are telling them

_there_--or he would have come to you.""



They ascended a lift, passed along a narrow passage, crossed a great

hall, empty save for two hurrying messengers, and entered a comparatively

little room, whose only furniture was a long settee and a large oval disc

of cloudy, shifting grey, hung by cables from the wall. There Lincoln

left Graham for a space, and he remained alone without understanding the

smoky shapes that drove slowly across this disc. His attention was arrested by a sound that began abruptly. It was

cheering, the frantic cheering of a vast but very remote crowd, a roaring

exultation.",,,
time_machine_011,time_machine,,"They rule it in your name.""



The sounds from the hall had died into a silence threaded by one

monotonous voice. Now suddenly, trampling on these last words, came a

deafening tumult, a roaring and thundering, cheer crowded on cheer,

voices hoarse and shrill, beating, overlapping, and while it lasted the

people in the little room could not hear each other shout. Graham stood, his intelligence clinging helplessly to the thing he had

just heard. ""The Council,"" he repeated blankly, and then snatched at a

name that had struck him. ""But who is Ostrog?"" he said. ""He is the organiser--the organiser of the revolt. Our Leader--in

your name.""



""In my name?--And you? Why is he not here?""



""He--has deputed us. I am his brother--his half-brother, Lincoln. He

wants you to show yourself to these people and then come on to him. That

is why he has sent.",,,
time_machine_012,time_machine,,"And the end had been a tragedy that

oppressed him. He sat staring at the blankness. He started and rubbed his eyes. He had been so absorbed in the latter-day

substitute for a novel, that he awoke to the little green and white room

with more than a touch of the surprise of his first awakening. He stood up, and abruptly he was back in his own wonderland. The

clearness of the kinetoscope drama passed, and the struggle in the vast

place of streets, the ambiguous Council, the swift phases of his waking

hour, came back. These people had spoken of the Council with suggestions

of a vague universality of power. And they had spoken of the Sleeper; it

had not really struck him vividly at the time that he was the Sleeper. He

had to recall precisely what they had said....",,,
time_machine_013,time_machine,,"This White Council, the

Council of Trustees as it is called--""



""I have heard the vague outline of these things.""



""I wondered.""



""I came upon a garrulous old man.""



""I see.... Our masses--the word comes from your days--you know, of

course, that we still have masses--regard you as our actual ruler. Just

as a great number of people in your days regarded the Crown as the

ruler. They are discontented--the masses all over the earth--with the

rule of your Trustees. For the most part it is the old discontent, the

old quarrel of the common man with his commonness--the misery of work and

discipline and unfitness. But your Trustees have ruled ill. In certain

matters, in the administration of the Labour Companies, for example, they

have been unwise. Already we of

the popular party were agitating for reforms--when your waking came.",,,
time_machine_014,time_machine,,"The engine was humming loudly, the propeller spinning, and for a second

the stage and the buildings beyond were gliding swiftly and horizontally

past Graham's eye; then these things seemed to tilt up abruptly. He

gripped the little rods on either side of him instinctively. He felt

himself moving upward, heard the air whistle over the top of the wind

screen. The propeller screw moved round with powerful rhythmic

impulses--one, two, three, pause; one, two, three--which the engineer

controlled very delicately. The machine began a quivering vibration that

continued throughout the flight, and the roof areas seemed running away

to starboard very quickly and growing rapidly smaller. He looked from

the face of the engineer through the ribs of the machine. Looking

sideways, there was nothing very startling in what he saw--a rapid

funicular railway might have given the same sensations. He recognised

the Council House and the Highgate Ridge.",,,
time_machine_015,time_machine,,"In a little while his multitudinous impressions began to organise

themselves into a general effect. At first the glitter of the gathering

had raised all the democrat in Graham; he had felt hostile and satirical. But it is not in human nature to resist an atmosphere of courteous

regard. Soon the music, the light, the play of colours, the shining arms

and shoulders about him, the touch of hands, the transient interest of

smiling faces, the frothing sound of skilfully modulated voices, the

atmosphere of compliment, interest and respect, had woven together into a

fabric of indisputable pleasure. Graham for a time forgot his spacious

resolutions. He gave way insensibly to the intoxication of the position

that was conceded him, his manner became more convincingly regal, his

feet walked assuredly, the black robe fell with a bolder fold and pride

ennobled his voice.",,,
time_machine_016,time_machine,,"It sounded like ""Ostrog."" The slower platforms were soon thick

with active people, running against the movement so as to keep themselves

opposite to him. Agile figures ran up from the centre to the

swift road nearest to him, were borne rapidly past him, shouting strange,

unintelligible things, and ran back obliquely to the central way. One

thing he distinguished: ""It is indeed the Sleeper. It is indeed the

Sleeper,"" they testified. For a space Graham stood motionless. Then he became vividly aware that

all this concerned him. He was pleased at his wonderful popularity, he

bowed, and, seeking a gesture of longer range, waved his arm. He was

astonished at the violence of uproar that this provoked. The tumult about

the descending stairway rose to furious violence. He became aware of

crowded balconies, of men sliding along ropes, of men in trapeze-like

seats hurling athwart the space.",,,
time_machine_017,time_machine,,"Lincoln had gripped Graham by the arm, was lugging him along the gallery. ""Before the next light!"" he cried. Graham's

instinct of self-preservation overcame the paralysis of his incredulous

astonishment. He became for a time the blind creature of the fear of

death. He ran, stumbling because of the uncertainty of the darkness,

blundered into his guards as they turned to run with him. Haste was his

one desire, to escape this perilous gallery upon which he was exposed. A

third glare came close on its predecessors. With it came a great shouting

across the ways, an answering tumult from the ways. The red-coats below,

he saw, had now almost gained the central passage. Their countless faces

turned towards him, and they shouted. The white façade opposite was

densely stippled with red. All these wonderful things concerned him,

turned upon him as a pivot.",,,
